Name,URL,Type
3712_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQsceE9KUVVJZTJwSTg/view?usp=drivesdk,image/tiff
3711_Overview_SW.dng,https://drive.google.com/file/d/0B3Rg88wZDQscSHhyOGNtNlZCVWc/view?usp=drivesdk,image/tiff
3710_Overview_N_Eliminated.dng,https://drive.google.com/file/d/0B3Rg88wZDQscMktFaTNnMllTUms/view?usp=drivesdk,image/tiff
3710_Overview_E_Eliminated.dng,https://drive.google.com/file/d/0B3Rg88wZDQscX3JKQm55VHFCdWc/view?usp=drivesdk,image/tiff
3709_Overview_E.dng,https://drive.google.com/file/d/0B3Rg88wZDQscSWprQVdjSUZNclU/view?usp=drivesdk,image/tiff
3708_Overview_S_Eliminated.dng,https://drive.google.com/file/d/0B3Rg88wZDQscZTFReFM5Ui14LW8/view?usp=drivesdk,image/tiff
3707_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscOGZ0MXA3SVRMdlE/view?usp=drivesdk,image/tiff
3706_Overview_W_Eliminated.dng,https://drive.google.com/file/d/0B3Rg88wZDQscQVJRNXNfNkZfb28/view?usp=drivesdk,image/tiff
3705_Overview_SW_Eliminated.dng,https://drive.google.com/file/d/0B3Rg88wZDQscLWQ0cHNOMDkwWlU/view?usp=drivesdk,image/tiff
3704_Overview_E.dng,https://drive.google.com/file/d/0B3Rg88wZDQscYVNVeGYxZTdSMEU/view?usp=drivesdk,image/tiff
3703_Overview_E.dng,https://drive.google.com/file/d/0B3Rg88wZDQscV0JmVGhwOTJiNzA/view?usp=drivesdk,image/tiff
3702_Overview_Necropolis_N.dng,https://drive.google.com/file/d/0B3Rg88wZDQscYm1Nekh1dmkzZ3M/view?usp=drivesdk,image/tiff
3702_Overview_N.dng,https://drive.google.com/file/d/0B3Rg88wZDQscMEgyNExZcjA2TzA/view?usp=drivesdk,image/tiff
3701_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscd0lkYVZwOWVuWnc/view?usp=drivesdk,image/tiff
3688_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscLWlsOG12eUt5VlE/view?usp=drivesdk,image/tiff
3688_Detail_RT1.dng,https://drive.google.com/file/d/0B3Rg88wZDQscbkw3b0Z5QkUtM3M/view?usp=drivesdk,image/tiff
3687_Overview_SW.dng,https://drive.google.com/file/d/0B3Rg88wZDQscZzBTTWVENzlOcm8/view?usp=drivesdk,image/tiff
3687_Detail_RT1.dng,https://drive.google.com/file/d/0B3Rg88wZDQscSHpKcUtEOXZVQ28/view?usp=drivesdk,image/tiff
3686_Overview_E.dng,https://drive.google.com/file/d/0B3Rg88wZDQscelM2amw5X1dJeEE/view?usp=drivesdk,image/tiff
3686_Detail_Surface.dng,https://drive.google.com/file/d/0B3Rg88wZDQscbzZONzgzb0duWTQ/view?usp=drivesdk,image/tiff
3685_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscVjh3S296eklTT2s/view?usp=drivesdk,image/tiff
3685_Overview_NW.dng,https://drive.google.com/file/d/0B3Rg88wZDQsceHpQWWFnQlY0OFU/view?usp=drivesdk,image/tiff
3684_Overview_N02.dng,https://drive.google.com/file/d/0B3Rg88wZDQscS0g0blkyT2MxQms/view?usp=drivesdk,image/tiff
3684_Overview_N.dng,https://drive.google.com/file/d/0B3Rg88wZDQscQ3dJQUFvTExFUGM/view?usp=drivesdk,image/tiff
3683_Overview_E.dng,https://drive.google.com/file/d/0B3Rg88wZDQscYTZkMzRVTVRkMms/view?usp=drivesdk,image/tiff
3682_Overview_NW.dng,https://drive.google.com/file/d/0B3Rg88wZDQscV3V2Ym1IcDlHWDQ/view?usp=drivesdk,image/tiff
3682_Detail_RT1.dng,https://drive.google.com/file/d/0B3Rg88wZDQscUmc3SzdEaVBuY28/view?usp=drivesdk,image/tiff
3681_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQsceDlhSnE5YzZuY00/view?usp=drivesdk,image/tiff
3681_Detail_RT1.dng,https://drive.google.com/file/d/0B3Rg88wZDQscVk44ejZUYncyazQ/view?usp=drivesdk,image/tiff
3680_Overview_SW.dng,https://drive.google.com/file/d/0B3Rg88wZDQscT2ZqSmdtUWthMk0/view?usp=drivesdk,image/tiff
3680_Overview_NW.dng,https://drive.google.com/file/d/0B3Rg88wZDQscVFN0bE1CQS15R3c/view?usp=drivesdk,image/tiff
3679_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscSHVwa19BVE54STA/view?usp=drivesdk,image/tiff
3678_Overview_SW.dng,https://drive.google.com/file/d/0B3Rg88wZDQsccmpDOTJNR0Y2Q1E/view?usp=drivesdk,image/tiff
3677_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscX0FPWWZ2Ym16NFU/view?usp=drivesdk,image/tiff
3676_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscVkdoeHJUbDFLcTA/view?usp=drivesdk,image/tiff
3675_Overview_SW.dng,https://drive.google.com/file/d/0B3Rg88wZDQscOXpIZE15Uk4yc3M/view?usp=drivesdk,image/tiff
3674_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscT3ZPYTFrTDZNWUk/view?usp=drivesdk,image/tiff
3673_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscQW0tb2pDVFhiVDg/view?usp=drivesdk,image/tiff
3672_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscaWxRWF9NWUtyZmM/view?usp=drivesdk,image/tiff
3671_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscb3hhTnJ4ZnFFb3M/view?usp=drivesdk,image/tiff
3670_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQsceEtNYU1MV0doUms/view?usp=drivesdk,image/tiff
3669_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscQXNhTEstcXpoajQ/view?usp=drivesdk,image/tiff
3669_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscMG1YZWpDVFQyTkk/view?usp=drivesdk,image/tiff
3669_Detail_RT1.dng,https://drive.google.com/file/d/0B3Rg88wZDQscejhGeUNJOUNQYXM/view?usp=drivesdk,image/tiff
3668_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscT1dpVTRoYVl1N00/view?usp=drivesdk,image/tiff
3667_Overview_SW.dng,https://drive.google.com/file/d/0B3Rg88wZDQsca01mcHJKQ3hjUE0/view?usp=drivesdk,image/tiff
3666_Overview_SW.dng,https://drive.google.com/file/d/0B3Rg88wZDQscYjVuSG95Y19KT0E/view?usp=drivesdk,image/tiff
3665_Overview_SW.dng,https://drive.google.com/file/d/0B3Rg88wZDQscWmd0ek0wM0RTSGc/view?usp=drivesdk,image/tiff
3664_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscU195VGxlNmhNRGM/view?usp=drivesdk,image/tiff
3663_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscWktuTVBxTWg4OUk/view?usp=drivesdk,image/tiff
3662_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQsccGx6Y2F6NV9qQUE/view?usp=drivesdk,image/tiff
3662_Overview_E.dng,https://drive.google.com/file/d/0B3Rg88wZDQscYXJWdlZJNGR6aW8/view?usp=drivesdk,image/tiff
3662_Detail_RT1.dng,https://drive.google.com/file/d/0B3Rg88wZDQscZjVuU2NkQ2xNNEU/view?usp=drivesdk,image/tiff
3661_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscYXhJbFJQaDZyUTg/view?usp=drivesdk,image/tiff
3660_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQsccGVCSFRvcHpnelU/view?usp=drivesdk,image/tiff
3659_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscWTNwdkZ1MG9IOFk/view?usp=drivesdk,image/tiff
3658_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscU2N6SnZBMmcwSTQ/view?usp=drivesdk,image/tiff
3657_Overview_SW.dng,https://drive.google.com/file/d/0B3Rg88wZDQsceFFKSlpxaHdJSDA/view?usp=drivesdk,image/tiff
3657_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscTU9kaDVHM3lDX3c/view?usp=drivesdk,image/tiff
3656_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscOFlRdnR5VUV2MmM/view?usp=drivesdk,image/tiff
3655_Overview_SE.dng,https://drive.google.com/file/d/0B3Rg88wZDQsccjd1eEcyNDRhdlE/view?usp=drivesdk,image/tiff
3655_Detail_RT4_SE.dng,https://drive.google.com/file/d/0B3Rg88wZDQscbHZfZ0VxTnh6Qlk/view?usp=drivesdk,image/tiff
3655_Detail_RT3_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscVmZfbWJPRGRJWDQ/view?usp=drivesdk,image/tiff
3655_Detail_RT2_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscRlJqVWR6MzVDNEU/view?usp=drivesdk,image/tiff
3655_Detail_RT1_SE.dng,https://drive.google.com/file/d/0B3Rg88wZDQscNmxGR0RYXzF2T2c/view?usp=drivesdk,image/tiff
3654_Overview_E.dng,https://drive.google.com/file/d/0B3Rg88wZDQscYmwwMGNfcVdrVGM/view?usp=drivesdk,image/tiff
3654_Detail_RT1.dng,https://drive.google.com/file/d/0B3Rg88wZDQscLWhqOWgxU0J5UGc/view?usp=drivesdk,image/tiff
3653_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscUWdxT1NBZmN3OTQ/view?usp=drivesdk,image/tiff
3653_Detail_RT1_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscSWJDcnJYeWQ3aEU/view?usp=drivesdk,image/tiff
3652_Overview_E.dng,https://drive.google.com/file/d/0B3Rg88wZDQscTFFlT0Rpb3Brblk/view?usp=drivesdk,image/tiff
3651_Overview_SE.dng,https://drive.google.com/file/d/0B3Rg88wZDQscQ0pVYVBSYzlMaVU/view?usp=drivesdk,image/tiff
3651_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscbHdxbXdHaVN4Q1E/view?usp=drivesdk,image/tiff
3650_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscdUYtTm9WSlU1Ym8/view?usp=drivesdk,image/tiff
3649_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscdVpYNUdsU01kLTg/view?usp=drivesdk,image/tiff
3648_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscUmFKY1pRUTJMNVE/view?usp=drivesdk,image/tiff
3647_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscemp4SW4ySjV3Mmc/view?usp=drivesdk,image/tiff
3646_Overview_E.dng,https://drive.google.com/file/d/0B3Rg88wZDQscWXZhWXVsMWpFdFU/view?usp=drivesdk,image/tiff
3645_Overview_E.dng,https://drive.google.com/file/d/0B3Rg88wZDQsceWZTcUFZV1Zoc1k/view?usp=drivesdk,image/tiff
3644_Overview_E.dng,https://drive.google.com/file/d/0B3Rg88wZDQscQ2dCaWZpalBVR2s/view?usp=drivesdk,image/tiff
3644_Detail_RT1_SE.dng,https://drive.google.com/file/d/0B3Rg88wZDQscVlJpeGFyeFBlU0k/view?usp=drivesdk,image/tiff
3643_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscb1h0U0RoY3BIZ0U/view?usp=drivesdk,image/tiff
3642_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscNTYzUVRhSkN2MzA/view?usp=drivesdk,image/tiff
3641_Overview_E.dng,https://drive.google.com/file/d/0B3Rg88wZDQscaHg5bC1GdFJjUjg/view?usp=drivesdk,image/tiff
3640_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscaFVZMm1QdXNqZ1U/view?usp=drivesdk,image/tiff
3639_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscZHRBeHE5TzRoMzQ/view?usp=drivesdk,image/tiff
3638_Overview_N.dng,https://drive.google.com/file/d/0B3Rg88wZDQscdHIwdVdJR0xQNGc/view?usp=drivesdk,image/tiff
3637_Overview_SE.dng,https://drive.google.com/file/d/0B3Rg88wZDQsceTdiNTVpV3ViRlk/view?usp=drivesdk,image/tiff
3637_Detail_RT1.dng,https://drive.google.com/file/d/0B3Rg88wZDQscSEhfNGk5dFNJb0U/view?usp=drivesdk,image/tiff
3636_Overview_N.dng,https://drive.google.com/file/d/0B3Rg88wZDQscTEVTdGo4TUpqcU0/view?usp=drivesdk,image/tiff
3635_Overview_SE.dng,https://drive.google.com/file/d/0B3Rg88wZDQscWFdsWFdXZHlKczA/view?usp=drivesdk,image/tiff
3634_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscTkZnWFZEVGxaamc/view?usp=drivesdk,image/tiff
3634_Detail_RT1.dng,https://drive.google.com/file/d/0B3Rg88wZDQscYlVzTFFZNjBmM28/view?usp=drivesdk,image/tiff
3633_Overview_NW.dng,https://drive.google.com/file/d/0B3Rg88wZDQscX0x2b2VrYkZISnM/view?usp=drivesdk,image/tiff
3633_Detail_RT2.dng,https://drive.google.com/file/d/0B3Rg88wZDQscZWhuZ3REMTlzVjA/view?usp=drivesdk,image/tiff
3632_Overview_SE.dng,https://drive.google.com/file/d/0B3Rg88wZDQscd3FJcWVIOXdWYTA/view?usp=drivesdk,image/tiff
3632_Detail_RT1.dng,https://drive.google.com/file/d/0B3Rg88wZDQscc3JoeVU1Z0VfSHc/view?usp=drivesdk,image/tiff
3631_Overview_SE.dng,https://drive.google.com/file/d/0B3Rg88wZDQscSGhWQWNxT055bXc/view?usp=drivesdk,image/tiff
3631_Detail_Surface.dng,https://drive.google.com/file/d/0B3Rg88wZDQscNTJJZ1lWMks5aDg/view?usp=drivesdk,image/tiff
3630_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscSnF0TVl2SGpLOG8/view?usp=drivesdk,image/tiff
3630_Detail_RT1.dng,https://drive.google.com/file/d/0B3Rg88wZDQscX3p4RlRpLWQ5b0k/view?usp=drivesdk,image/tiff
3629_Overview_E.dng,https://drive.google.com/file/d/0B3Rg88wZDQscdEZiMjY0SlBucmM/view?usp=drivesdk,image/tiff
3629_Detail_RT1.dng,https://drive.google.com/file/d/0B3Rg88wZDQsccHlNakhsa1B3aW8/view?usp=drivesdk,image/tiff
3628_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscLXRwbjVGVDJxSFE/view?usp=drivesdk,image/tiff
3628_Detail_RT.dng,https://drive.google.com/file/d/0B3Rg88wZDQscNklZbU5ManNnN2M/view?usp=drivesdk,image/tiff
3627_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscVjM4Z0JCWlo2UFU/view?usp=drivesdk,image/tiff
3627_Detail_RT.dng,https://drive.google.com/file/d/0B3Rg88wZDQscbnR5b2p1dTdENXM/view?usp=drivesdk,image/tiff
3626_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscZ2w4VVF5NzdiVnM/view?usp=drivesdk,image/tiff
3626_Detail_RT.dng,https://drive.google.com/file/d/0B3Rg88wZDQscSkloMlhxSnBIQkE/view?usp=drivesdk,image/tiff
3625_Overview_E.dng,https://drive.google.com/file/d/0B3Rg88wZDQscLXpqMWEyWVRpMDA/view?usp=drivesdk,image/tiff
3625_Detail_RT.dng,https://drive.google.com/file/d/0B3Rg88wZDQscZ3pkT3JuYWN4Vnc/view?usp=drivesdk,image/tiff
3624_Overview_E.dng,https://drive.google.com/file/d/0B3Rg88wZDQscWVpWd2ZBMTBZZms/view?usp=drivesdk,image/tiff
3623_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscaVFfWDFyVkl6ek0/view?usp=drivesdk,image/tiff
3623_Overview_NE.dng,https://drive.google.com/file/d/0B3Rg88wZDQscUUt4cE0zWFY5UW8/view?usp=drivesdk,image/tiff
3622_Overview_SE.dng,https://drive.google.com/file/d/0B3Rg88wZDQscenFneGIwQXJLTWs/view?usp=drivesdk,image/tiff
3622_Detail_RT.dng,https://drive.google.com/file/d/0B3Rg88wZDQscVUdYMW5ibEhPaVE/view?usp=drivesdk,image/tiff
3621_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscOWRDc1FGNUNVOEU/view?usp=drivesdk,image/tiff
3621_Detail_Surface.dng,https://drive.google.com/file/d/0B3Rg88wZDQscMFI1MFU5RzhPbGM/view?usp=drivesdk,image/tiff
3620_Overview_E.dng,https://drive.google.com/file/d/0B3Rg88wZDQscWTVtN0NneU0tR00/view?usp=drivesdk,image/tiff
3620_Detail_RT.dng,https://drive.google.com/file/d/0B3Rg88wZDQscMm1KUWFuUHc5cEE/view?usp=drivesdk,image/tiff
3619_Overview_N.dng,https://drive.google.com/file/d/0B3Rg88wZDQscRUlMQkQySmEwTUU/view?usp=drivesdk,image/tiff
3619_Detail_Surface.dng,https://drive.google.com/file/d/0B3Rg88wZDQscVXZPaHpvWk1odFE/view?usp=drivesdk,image/tiff
3618_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscdFQ4YU41S1FuZW8/view?usp=drivesdk,image/tiff
3618_Detail_PlowDamage.dng,https://drive.google.com/file/d/0B3Rg88wZDQscenBLOVVLc1FkWDA/view?usp=drivesdk,image/tiff
3617_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscZVgwc0xYX1VDRmM/view?usp=drivesdk,image/tiff
3617_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscbjN6LURjQ1NoVEU/view?usp=drivesdk,image/tiff
3616_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscYVdycHpsSFBfSTg/view?usp=drivesdk,image/tiff
3616_Detail_FieldStones.dng,https://drive.google.com/file/d/0B3Rg88wZDQscdk5XdUp3eG43OGs/view?usp=drivesdk,image/tiff
3615_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscSGt0QjlwYnhSeUE/view?usp=drivesdk,image/tiff
3615_Detail_Surface.dng,https://drive.google.com/file/d/0B3Rg88wZDQscbFR4MmFyb0Zuazg/view?usp=drivesdk,image/tiff
3614_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscUThNbkNYZFlRb0E/view?usp=drivesdk,image/tiff
3614_Detail_Surface.dng,https://drive.google.com/file/d/0B3Rg88wZDQscR0Fub2VKN25mX2M/view?usp=drivesdk,image/tiff
3613_Overview_SW.dng,https://drive.google.com/file/d/0B3Rg88wZDQscbjg1ZkNKR1RHMjQ/view?usp=drivesdk,image/tiff
3613_Detail_RT.dng,https://drive.google.com/file/d/0B3Rg88wZDQscQk9mLWN4bnhLLWc/view?usp=drivesdk,image/tiff
3612_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscdVVNWlBSaGw2ekU/view?usp=drivesdk,image/tiff
3612_Detail_RT1.dng,https://drive.google.com/file/d/0B3Rg88wZDQscTXNaYmdhVDA1SGs/view?usp=drivesdk,image/tiff
3611_Overview_SW.dng,https://drive.google.com/file/d/0B3Rg88wZDQscYW5vLTZpSGZpOFE/view?usp=drivesdk,image/tiff
3611_Detail_Surface.dng,https://drive.google.com/file/d/0B3Rg88wZDQscQ3hWX3JYUUNUbU0/view?usp=drivesdk,image/tiff
3610_Overview_E.dng,https://drive.google.com/file/d/0B3Rg88wZDQscdjlvcC1pWFhPdDQ/view?usp=drivesdk,image/tiff
3610_Detail_Surface.dng,https://drive.google.com/file/d/0B3Rg88wZDQscTjVTdEhOeGRxYzQ/view?usp=drivesdk,image/tiff
3609_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscOGxYRFRHZDQ2aWc/view?usp=drivesdk,image/tiff
3609_Detail_RT2.dng,https://drive.google.com/file/d/0B3Rg88wZDQscZ2c5bjB6bUMtajQ/view?usp=drivesdk,image/tiff
3609_Detail_RT1.dng,https://drive.google.com/file/d/0B3Rg88wZDQscaDNIU3BHR0pNcEk/view?usp=drivesdk,image/tiff
3608_Overview_SE.dng,https://drive.google.com/file/d/0B3Rg88wZDQsccU9IbFA1dnNOVzQ/view?usp=drivesdk,image/tiff
3608_Detail_RT1.dng,https://drive.google.com/file/d/0B3Rg88wZDQscTHhFSTdwdWl3dWM/view?usp=drivesdk,image/tiff
3607_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscSzZjcThnLUpwY1E/view?usp=drivesdk,image/tiff
3607_Detail_RT1.dng,https://drive.google.com/file/d/0B3Rg88wZDQscdTdTeFd2bG44WTA/view?usp=drivesdk,image/tiff
3606_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscRVlwVVhQWWxyZkk/view?usp=drivesdk,image/tiff
3606_Detail_Surface.dng,https://drive.google.com/file/d/0B3Rg88wZDQscd1lSUG52M0szaTA/view?usp=drivesdk,image/tiff
3605_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscOEgyWDdoVW5PNU0/view?usp=drivesdk,image/tiff
3605_Detail_Surface.dng,https://drive.google.com/file/d/0B3Rg88wZDQscQmJVaWVWN3V5T2s/view?usp=drivesdk,image/tiff
3604_Overview_N.dng,https://drive.google.com/file/d/0B3Rg88wZDQscekI1NXBlZ3hUOGs/view?usp=drivesdk,image/tiff
3604_Detail_RT1.dng,https://drive.google.com/file/d/0B3Rg88wZDQscOXpNN25TRTVfWjQ/view?usp=drivesdk,image/tiff
3603_Overview_SE.dng,https://drive.google.com/file/d/0B3Rg88wZDQscY3V6enJ5aWRFN1E/view?usp=drivesdk,image/tiff
3602_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscbGtqbFlMZnQ1Xzg/view?usp=drivesdk,image/tiff
3602_Overview_SW.dng,https://drive.google.com/file/d/0B3Rg88wZDQscZlpqRURmbEpBQ0k/view?usp=drivesdk,image/tiff
3602_Detail_RT2.dng,https://drive.google.com/file/d/0B3Rg88wZDQscZGJmQTUxOEZ5am8/view?usp=drivesdk,image/tiff
3602_Detail_RT1_N.dng,https://drive.google.com/file/d/0B3Rg88wZDQscUnIzWXZobVpNeVU/view?usp=drivesdk,image/tiff
3601_Overview_NW.dng,https://drive.google.com/file/d/0B3Rg88wZDQscT2c0Rk15V1FuSk0/view?usp=drivesdk,image/tiff
3601_Overview_NE.dng,https://drive.google.com/file/d/0B3Rg88wZDQscYll1LXRmR25rem8/view?usp=drivesdk,image/tiff
3600_Overview_NW.dng,https://drive.google.com/file/d/0B3Rg88wZDQscSldKOGdvSGYxQ0U/view?usp=drivesdk,image/tiff
3600_Detail_RT3.dng,https://drive.google.com/file/d/0B3Rg88wZDQscRS04UldKV0tZZFU/view?usp=drivesdk,image/tiff
3600_Detail_RT2.dng,https://drive.google.com/file/d/0B3Rg88wZDQscNzRLWVVjZW8zR2s/view?usp=drivesdk,image/tiff
3600_Detail_RT1.dng,https://drive.google.com/file/d/0B3Rg88wZDQscbHdiU2wwbDU0d3c/view?usp=drivesdk,image/tiff
3599_Overview_SW.dng,https://drive.google.com/file/d/0B3Rg88wZDQscaFJPSGpmTHNxVWs/view?usp=drivesdk,image/tiff
3598_Overview_SE.dng,https://drive.google.com/file/d/0B3Rg88wZDQscaU9kd3ROcktFUlU/view?usp=drivesdk,image/tiff
3597_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscNHFGOFhUcTBJY3c/view?usp=drivesdk,image/tiff
3596_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscQy05U29XdmhWMmM/view?usp=drivesdk,image/tiff
3595_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscYXZUYk4xa0NqQmc/view?usp=drivesdk,image/tiff
3595_Detail_RT1.dng,https://drive.google.com/file/d/0B3Rg88wZDQscR1Z1aE5zM0dZa2s/view?usp=drivesdk,image/tiff
3594_Overview_N.dng,https://drive.google.com/file/d/0B3Rg88wZDQscODdHSldtd3VsZWs/view?usp=drivesdk,image/tiff
3594_Detail_Surface.dng,https://drive.google.com/file/d/0B3Rg88wZDQscSjRSZXZKcXR4cXM/view?usp=drivesdk,image/tiff
3593_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscaURWallIZ3pQcFE/view?usp=drivesdk,image/tiff
3593_Detail_RT1.dng,https://drive.google.com/file/d/0B3Rg88wZDQscV2NxdDJDMktHanc/view?usp=drivesdk,image/tiff
3592_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscc01kQUx6cEc3V1k/view?usp=drivesdk,image/tiff
3591_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscNmJ2UENEUk94UUE/view?usp=drivesdk,image/tiff
3591_Detail_Surface.dng,https://drive.google.com/file/d/0B3Rg88wZDQscckdwbzZkdi0xTTg/view?usp=drivesdk,image/tiff
3590_Overview_SE.dng,https://drive.google.com/file/d/0B3Rg88wZDQsccUxSeDNZQkFPNUU/view?usp=drivesdk,image/tiff
3590_Detail_Surface.dng,https://drive.google.com/file/d/0B3Rg88wZDQscWHFUNFI4cXA0Ujg/view?usp=drivesdk,image/tiff
3589_Overview_S.dng,https://drive.google.com/file/d/0B3Rg88wZDQscZWFCSEVHUHdHeGc/view?usp=drivesdk,image/tiff
3589_Detail_Surface.dng,https://drive.google.com/file/d/0B3Rg88wZDQscRldOVzVJckhDazA/view?usp=drivesdk,image/tiff
3588_Overview_N.dng,https://drive.google.com/file/d/0B3Rg88wZDQscclowalVrY01uOUE/view?usp=drivesdk,image/tiff
3588_Detail_Surface.dng,https://drive.google.com/file/d/0B3Rg88wZDQscR3NZaS1YOW5Dc3c/view?usp=drivesdk,image/tiff
3587_Overview_SW.dng,https://drive.google.com/file/d/0B3Rg88wZDQscLVdDaVVrZExpLVE/view?usp=drivesdk,image/tiff
3587_Detail_Surface.dng,https://drive.google.com/file/d/0B3Rg88wZDQscZUxZNld1c0pGaGc/view?usp=drivesdk,image/tiff
3586_Overview_N.dng,https://drive.google.com/file/d/0B3Rg88wZDQscSGpsQm55M1FwSXM/view?usp=drivesdk,image/tiff
3586_Detail_RT2.dng,https://drive.google.com/file/d/0B3Rg88wZDQsca0RSVklKU3YydjQ/view?usp=drivesdk,image/tiff
3586_Detail_RT1.dng,https://drive.google.com/file/d/0B3Rg88wZDQscY2RidWV5MEt6ZEk/view?usp=drivesdk,image/tiff
3585_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscNDZELThnTVl2UFk/view?usp=drivesdk,image/tiff
3585_Detail_RT1.dng,https://drive.google.com/file/d/0B3Rg88wZDQscajZKS2RoMkEzRjA/view?usp=drivesdk,image/tiff
3584_Overview_E.dng,https://drive.google.com/file/d/0B3Rg88wZDQscZXBfNlhBMnBoMlU/view?usp=drivesdk,image/tiff
3584_Detail_Surface.dng,https://drive.google.com/file/d/0B3Rg88wZDQscS3FaSHNCU08yQzA/view?usp=drivesdk,image/tiff
3583_Overview_SW.dng,https://drive.google.com/file/d/0B3Rg88wZDQscRUFuajBXRWRuZFk/view?usp=drivesdk,image/tiff
3583_Detail_Surface.dng,https://drive.google.com/file/d/0B3Rg88wZDQscNXZFUjNUTmUzXzA/view?usp=drivesdk,image/tiff
3582_Overview_SW.dng,https://drive.google.com/file/d/0B3Rg88wZDQscRl8tRnRQLTZtTHc/view?usp=drivesdk,image/tiff
3581_Overview_E.dng,https://drive.google.com/file/d/0B3Rg88wZDQscNVZvYk9iM2NFaGs/view?usp=drivesdk,image/tiff
3581_Detail_Surface.dng,https://drive.google.com/file/d/0B3Rg88wZDQscMGVfQ01vR0gzZVU/view?usp=drivesdk,image/tiff
3580_Overview_W.dng,https://drive.google.com/file/d/0B3Rg88wZDQscYk1NeEozMndTTjA/view?usp=drivesdk,image/tiff
